model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Chess Tactics Showdown,"[{'name': 'Chess board & pieces', 'quantity': 1}]",One person plays a full chess game against themselves to practice strategies.,The player sets up the chess board on a desk and plays by taking turns for both white and black pieces. They will document their thinking process using the notebook and pen.,"The goal is to complete a game of chess while trying to come up with the best strategies, evaluating one's tactical thinking.","After the game, the player scores themselves on a scale of 1-10 based on the effectiveness of their strategies, informed by the positions achieved and moves made throughout the game.",['Chess board&pieces'],123,many_dummy2_0.0,1,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Newspaper Quiz Time,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",The participant creates a quiz based on articles from the newspaper and answers questions about them.,"The player reads selected articles from the newspaper while sitting on the sofa. They then write 5 quiz questions and answers with the pen on the notebook. They will answer the quiz afterward, noting their responses.",The goal is to create thought-provoking questions and test oneself on the information gathered from the newspaper.,"Scoring is based on the number of correctly answered questions, with 1 point for each correct answer out of 5, resulting in a maximum score of 5 points. The participant can additionally rate the interest level of the quiz on a scale of 1-10 for subjective evaluation.","['Newspaper', 'Pen']",124,many_dummy2_0.0,2,GPT-4o-mini,2,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}, {'name': 'Clock', 'quantity': 1}]",Set a timer and see how many creative structures can be built using the building blocks within the time limit.,Place the building blocks in the center of the room. The player has the clock available to track the time. Set a timer for 5 minutes.,To build as many unique structures as possible within the time limit.,"Each unique structure counts as 2 points. Bonus 1 point for complexity (e.g., multi-level designs or creative forms). The player totals their points at the end to determine a score.","['Building block', 'Clock']",125,many_dummy3_0.0,0,GPT-4o-mini,2,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Newspaper Toss Game,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",The player crumples the newspaper into a ball and attempts to throw it into the trash can from different distances.,Place the trash can in one corner of the room. The player starts close to the can and progressively moves farther away with each successful toss.,To successfully throw the newspaper ball into the trash can from various distances.,"1 point for each successful toss. The distance from which the player throws influences the score: 1 point for close (1-3 feet), 2 points for medium (4-6 feet), and 3 points for far (7 feet or more).","['Newspaper', 'Trash can']",126,many_dummy3_0.0,1,GPT-4o-mini,2,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Session,"[{'name': 'Chess board & pieces', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","Play a game of chess against oneself, using the notebook to analyze strategies and recorded moves.","Set up the chess board on one of the desks. Use the notebook to jot down strategies, potential moves, and any reflections during gameplay.","To complete a game of chess, analyzing each move's effectiveness and strategies noted in the notebook.","Players can score points based on the following: 2 points for winning the game (if one side wins). 1 point for each strategy noted that ultimately benefits the player in the game. 1 bonus point for completing the game within a certain number of moves (e.g., within 30 moves).","['Chess board&pieces', 'Notebook', 'Pen']",127,many_dummy3_0.0,2,GPT-4o-mini,3,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Tower Challenge,"[{'name': 'Building blocks', 'quantity': 5}]",A creative construction activity where players try to build the tallest tower using the available building blocks.,The building blocks are placed on a flat surface like the desk or floor. The player has 5 building blocks to work with and can use any combination of the blocks to create their tower.,The goal is to build the tallest free-standing tower possible within a 5-minute time limit.,The height of the tower is measured in inches or centimeters. Each inch (or centimeter) of height equals 1 point. The player with the highest tall tower wins.,['Building block'],128,many_dummy4_0.0,0,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Newspaper Shape Toss,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]","A fun tossing game where players aim to throw the waste paper ball into the trash can, using the rolled newspaper as the throwing medium.",The newspaper is rolled tightly to create a ‘tossing stick’. The trash can is placed a few feet away from the player. The player uses the rolled newspaper to launch the waste paper ball toward the trash can.,The goal is to score points by successfully tossing the waste paper ball into the trash can from a designated distance.,"Each successful toss into the trash can earns the player 3 points. If the waste paper ball lands nearby but not in the trash can, the player earns 1 point. The player with the highest score after 10 throws wins.","['Newspaper', 'Waste paper ball', 'Trash can']",129,many_dummy4_0.0,1,GPT-4o-mini,3,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melodic Duel,"[{'name': 'Kalimba', 'quantity': 1}]",A musical challenge where participants take turns playing melodies on the kalimba.,One player picks the kalimba and sits in a comfortable spot on the sofa or chair. The second player listens and waits for their turn. Each player chooses a simple melody to play.,The goal is to play a melody on the kalimba that the other player must then replicate.,"Successful replication of the melody earns 2 points. If a player fails to replicate it correctly, no points are awarded. After each player has had two turns, the player with the most points wins.",['Kalimba'],130,many_dummy4_0.0,2,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Book Cover Guessing Game,"[{'name': 'Book', 'quantity': 5}]","One participant selects a book from the available options and describes it without revealing the title, while the other guesses the book based on the clues.","The participant who describes the book sits in a chair with the remaining books placed on the desk. The other person sits on the sofa, facing the speaker. The describing participant can pick any book and must give hints about the story, characters, or themes without mentioning the title or author.",The aim is for the guessing participant to correctly identify the book using the hints provided by the first participant.,"1 point for each correct guess. The game ends after all books have been used, and the player with the most points wins.",['Book'],131,many_dummy5_0.0,0,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Tower Challenge,"[{'name': 'Building block', 'quantity': 5}]",Participants compete to build the tallest free-standing tower using the building blocks provided.,The building blocks are spread out on the desk. Each player takes turns adding one block to their tower. The players can sit on the sofa or chairs around the desk to facilitate the building process.,The aim is to build the tallest tower possible without it falling over.,"Measure the height of each player's tower (in centimeters), and the player with the tallest tower wins. A bonus point can be awarded for creativity in design if someone builds a unique structure.",['Building block'],132,many_dummy5_0.0,1,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Build a Block Tower,"[{'name': 'Building Block', 'quantity': 5}]","In this task, the participant aims to build the tallest tower possible using the provided building blocks.",The participant places a flat surface (like the desk or floor) to stack the building blocks. Arrange the blocks in a way that maximizes height while ensuring balance.,The goal is to create the tallest free-standing tower within a specified time limit of 10 minutes.,"Each inch of height counts as 1 point. If the tower collapses, points are deducted based on how much of the tower remains standing. For example, if the tower is 12 inches tall before collapsing, 12 points are awarded. If it collapses at 8 inches, award 8 points instead.",['Building block'],133,many_dummy6_0.0,0,GPT-4o-mini,1,dummy_many
gpt-4o-mini-2024-07-18,1,naive,Newspaper Toss Game,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Waste Paper Ball', 'quantity': 1}, {'name': 'Trash Can', 'quantity': 1}]",This game involves tossing a waste paper ball into a trash can using the newspaper as a makeshift frisbee.,The participant stands a few feet away from the trash can and holds the newspaper flat. The waste paper ball is placed on top of the newspaper. The objective is to toss the ball into the trash can by flicking the newspaper in an upward motion.,The goal is to successfully toss the waste paper ball into the trash can in as few attempts as possible.,"One point is awarded for each successful toss into the trash can. If the ball lands outside, no points are awarded. The participant can keep track of attempts for a total score; fewer attempts result in a higher score.","['Newspaper', 'Waste paper ball', 'Trash can']",134,many_dummy6_0.0,1,GPT-4o-mini,3,dummy_many
